14,0.00238947,0.00238947,100000,40526
14,0.0025421,0.0025421,100000,48555
14,0.00269474,0.00269474,100000,52080
14,0.00284737,0.00284737,100000,53008
14,0.003,0.003,100000,52789
14,0.00086316,0.00086316,100000,0
14,0.00101579,0.00101579,100000,10
14,0.00116842,0.00116842,100000,56
14,0.00132105,0.00132105,100000,212
14,0.00147368,0.00147368,100000,691
14,0.00162632,0.00162632,100000,1894
14,0.00177895,0.00177895,100000,4632
14,0.00193158,0.00193158,100000,9371
14,0.00208421,0.00208421,100000,17650
14,0.00223684,0.00223684,100000,29113
14,0.0001,0.0001,100000,0
14,0.000252632,0.000252632,100000,0
14,0.000405265,0.000405265,100000,0
14,0.000557897,0.000557897,100000,0
14,0.00071053,0.00071053,100000,0
