32,0.0001,0.0001,100000,0
32,0.000252632,0.000252632,100000,0
32,0.000405265,0.000405265,100000,0
32,0.000557897,0.000557897,100000,0
32,0.00071053,0.00071053,100000,0
32,0.00086316,0.00086316,100000,19
32,0.00101579,0.00101579,100000,112
32,0.00116842,0.00116842,100000,546
32,0.00132105,0.00132105,100000,2024
32,0.00147368,0.00147368,100000,6132
32,0.00162632,0.00162632,100000,15584
32,0.00177895,0.00177895,100000,30058
32,0.00193158,0.00193158,100000,44418
32,0.00208421,0.00208421,100000,50689
32,0.00223684,0.00223684,100000,51384
32,0.00238947,0.00238947,100000,51033
32,0.0025421,0.0025421,100000,51465
32,0.00269474,0.00269474,100000,51269
32,0.00284737,0.00284737,100000,50869
32,0.003,0.003,100000,51401
