18,0.0001,0.0001,100000,0
18,0.000252632,0.000252632,100000,0
18,0.000405265,0.000405265,100000,0
18,0.000557897,0.000557897,100000,0
18,0.00071053,0.00071053,100000,1
18,0.00086316,0.00086316,100000,7
18,0.00101579,0.00101579,100000,33
18,0.00116842,0.00116842,100000,117
18,0.00132105,0.00132105,100000,412
18,0.00147368,0.00147368,100000,1439
18,0.00162632,0.00162632,100000,3755
18,0.00177895,0.00177895,100000,8732
18,0.00193158,0.00193158,100000,17524
18,0.00208421,0.00208421,100000,29741
18,0.00223684,0.00223684,100000,42032
18,0.00238947,0.00238947,100000,49225
18,0.0025421,0.0025421,100000,51633
18,0.00269474,0.00269474,100000,52112
18,0.00284737,0.00284737,100000,52178
18,0.003,0.003,100000,51917
